107;industrial_complex;595.00;10.40;1847.00;1.98;0
107;air_base;595.00;10.45;1867.00;6.10;0
107;supply_node;568.00;9.70;1854.00;1.45;0
107;supply_node;579.00;10.00;1862.00;4.39;0
107;supply_node;582.00;9.70;1828.00;5.87;0
107;supply_node;577.00;9.70;1843.00;3.63;0
107;supply_node;591.00;10.03;1815.00;5.10;0
107;supply_node;594.00;10.50;1831.00;1.76;0
107;supply_node;560.00;9.70;1866.00;5.80;0
107;supply_node;592.00;10.43;1846.00;0.99;0
107;supply_node;574.00;9.78;1874.00;3.93;0
107;supply_node;590.00;10.65;1865.00;0.23;0
107;naval_base;561.00;9.50;1854.00;-0.79;17523
107;naval_base;574.00;9.50;1831.00;-1.43;17523
107;naval_base;556.00;9.50;1857.00;-0.86;17523
107;naval_base;579.00;9.70;1815.00;-1.72;17523
107;naval_base;571.00;9.50;1840.00;-1.17;17523
107;bunker;571.00;9.70;1855.00;4.71;0
107;bunker;589.00;9.78;1834.00;2.55;0
107;bunker;572.00;10.00;1864.00;2.65;0
107;bunker;587.00;10.05;1848.00;0.49;0
107;bunker;579.00;9.70;1850.00;4.61;0
107;bunker;590.00;10.65;1865.00;5.82;0
107;bunker;563.00;9.70;1863.00;2.56;0
107;bunker;589.00;9.93;1813.00;5.22;0
107;bunker;585.00;9.70;1820.00;3.06;0
107;bunker;572.00;9.70;1877.00;4.27;0
107;coastal_bunker;554.00;9.50;1857.00;-0.86;0
107;coastal_bunker;577.00;9.50;1823.00;-1.43;0
107;coastal_bunker;571.00;9.50;1838.00;-1.17;0
107;coastal_bunker;579.00;9.50;1818.00;-1.72;0
107;coastal_bunker;563.00;9.50;1852.00;-0.79;0
107;dockyard;579.00;9.50;1820.00;-1.72;0
107;anti_air_building;567.00;9.70;1857.00;4.78;0
107;anti_air_building;582.00;9.70;1829.00;1.51;0
107;anti_air_building;584.00;9.70;1817.00;2.72;0
107;synthetic_refinery;561.00;9.70;1863.00;0.56;0
107;fuel_silo;592.00;10.55;1851.00;3.22;0
107;radar_station;579.00;9.70;1845.00;4.30;0
107;rocket_site;589.00;10.00;1822.00;1.16;0
107;nuclear_reactor;591.00;9.85;1810.00;5.28;0
107;floating_harbor;547.69;9.50;1855.44;-4.00;7155
107;floating_harbor;559.05;9.50;1845.05;-3.93;1708
107;floating_harbor;568.07;9.50;1826.01;-4.57;2303
107;floating_harbor;563.57;9.50;1837.24;-4.31;4635
107;floating_harbor;571.08;9.50;1818.06;1.42;6310
103;arms_factory;350.00;9.75;1270.00;0.33;0
103;arms_factory;350.00;9.75;1270.00;3.35;0
103;arms_factory;355.00;9.85;1275.00;6.01;0
103;arms_factory;360.00;10.15;1273.00;2.39;0
103;arms_factory;360.00;10.15;1273.00;0.23;0
103;arms_factory;362.00;9.70;1267.00;1.79;0
103;industrial_complex;362.00;9.70;1267.00;4.45;0
103;industrial_complex;366.00;9.73;1266.00;0.84;0
103;industrial_complex;358.00;9.75;1266.00;3.86;0
103;industrial_complex;355.00;9.70;1270.00;0.24;0
103;industrial_complex;357.00;9.88;1269.00;2.90;0
103;industrial_complex;357.00;9.88;1269.00;5.57;0
103;air_base;357.00;9.70;1274.00;2.31;0
103;supply_node;363.00;9.70;1266.00;5.66;0
103;supply_node;354.00;9.70;1271.00;0.85;0
103;naval_base;356.00;9.50;1264.00;-4.39;17527
103;naval_base;351.00;9.70;1268.00;-1.57;17527
103;bunker;363.00;9.70;1266.00;3.41;0
103;bunker;359.00;9.85;1274.00;6.08;0
103;coastal_bunker;358.00;9.50;1264.00;-4.39;0
103;coastal_bunker;351.00;9.78;1272.00;-1.57;0
103;dockyard;348.00;9.50;1271.00;-1.57;0
103;anti_air_building;354.00;9.75;1274.00;3.07;0
103;anti_air_building;354.00;9.75;1274.00;6.08;0
103;anti_air_building;363.00;9.75;1267.00;2.47;0
103;synthetic_refinery;367.00;9.70;1266.00;5.13;0
103;fuel_silo;367.00;9.70;1266.00;2.97;0
103;rocket_site;356.00;9.70;1270.00;2.37;0
103;nuclear_reactor;358.00;10.03;1269.00;3.58;0
103;floating_harbor;346.00;9.50;1271.00;1.57;17506
103;floating_harbor;300.00;9.70;1273.00;1.48;12086
104;arms_factory;347.00;9.70;1219.00;4.35;0
104;arms_factory;334.00;9.70;1219.00;5.91;0
104;arms_factory;357.00;9.70;1218.00;3.75;0
104;arms_factory;337.00;9.70;1226.00;4.96;0
104;arms_factory;348.00;9.70;1222.00;2.80;0
104;arms_factory;334.00;9.70;1224.00;4.35;0
104;industrial_complex;349.00;9.73;1221.00;0.74;0
104;industrial_complex;348.00;9.73;1221.00;3.41;0
104;industrial_complex;331.00;9.75;1222.00;0.14;0
104;industrial_complex;341.00;9.70;1221.00;1.34;0
104;industrial_complex;347.00;9.70;1220.00;5.47;0
104;industrial_complex;339.00;9.70;1220.00;3.30;0
104;air_base;358.00;9.70;1219.00;3.41;0
104;supply_node;349.00;9.73;1220.00;6.17;0
104;supply_node;333.00;9.70;1221.00;1.36;0
104;naval_base;331.00;9.50;1224.00;-3.14;17527
104;naval_base;348.00;9.50;1216.00;1.57;17527
104;bunker;347.00;9.70;1223.00;5.98;0
104;bunker;338.00;9.70;1223.00;2.36;0
104;coastal_bunker;342.00;9.75;1223.00;1.57;0
104;coastal_bunker;339.00;9.50;1218.00;-3.14;0
104;dockyard;353.00;9.50;1217.00;1.57;0
104;anti_air_building;328.00;9.70;1222.00;0.80;0
104;anti_air_building;346.00;9.70;1220.00;2.36;0
104;anti_air_building;335.00;9.70;1221.00;0.21;0
104;synthetic_refinery;337.00;9.70;1220.00;1.41;0
104;fuel_silo;343.00;9.70;1219.00;5.54;0
104;rocket_site;335.00;9.70;1218.00;3.47;0
104;nuclear_reactor;348.00;9.70;1218.00;6.14;0
104;floating_harbor;333.00;9.50;1229.00;0.00;17516
104;floating_harbor;300.00;9.70;1273.00;0.77;10979
11;arms_factory;329.00;9.75;1312.00;1.78;0
11;arms_factory;335.00;9.82;1316.00;5.91;0
11;arms_factory;338.00;9.70;1314.00;0.83;0
11;arms_factory;329.00;9.70;1314.00;4.95;0
11;arms_factory;334.00;9.70;1312.00;0.23;0
11;arms_factory;332.00;10.40;1317.00;2.89;0
11;industrial_complex;331.00;9.98;1316.00;5.56;0
11;industrial_complex;334.00;9.70;1314.00;2.29;0
11;industrial_complex;331.00;9.70;1312.00;3.50;0
11;industrial_complex;331.00;9.70;1312.00;1.34;0
11;industrial_complex;336.00;9.88;1316.00;5.46;0
11;industrial_complex;331.00;9.70;1314.00;5.56;0
11;air_base;331.00;9.70;1314.00;3.41;0
11;supply_node;331.00;9.70;1313.00;5.68;0
11;naval_base;338.00;9.50;1308.00;0.00;17527
11;bunker;332.00;9.98;1316.00;4.01;0
11;coastal_bunker;329.00;9.50;1305.00;0.00;0
11;dockyard;333.00;9.50;1311.00;0.00;0
11;anti_air_building;339.00;9.70;1311.00;0.90;0
11;anti_air_building;329.00;9.98;1317.00;2.46;0
11;anti_air_building;333.00;9.70;1314.00;0.30;0
11;synthetic_refinery;337.00;9.73;1313.00;2.96;0
11;fuel_silo;329.00;9.75;1312.00;4.52;0
11;rocket_site;334.00;9.88;1316.00;3.57;0
11;nuclear_reactor;329.00;9.70;1314.00;1.41;0
11;floating_harbor;331.00;9.50;1305.00;-3.14;17495
102;arms_factory;301.00;9.78;1236.00;1.50;0
102;arms_factory;281.00;10.07;1261.00;3.05;0
102;arms_factory;291.00;10.93;1286.00;0.90;0
102;arms_factory;295.00;10.30;1240.00;2.10;0
102;arms_factory;304.00;9.80;1248.00;6.23;0
102;arms_factory;303.00;9.90;1256.00;2.96;0
102;industrial_complex;291.00;10.12;1243.00;4.17;0
102;industrial_complex;305.00;9.70;1253.00;2.01;0
102;industrial_complex;307.00;10.18;1260.00;4.67;0
102;industrial_complex;288.00;10.12;1246.00;6.23;0
102;industrial_complex;309.00;10.03;1264.00;2.61;0
102;industrial_complex;297.00;10.38;1253.00;0.45;0
102;air_base;285.00;9.70;1249.00;0.55;0
102;supply_node;296.00;10.55;1242.00;1.31;0
102;supply_node;316.00;9.82;1257.00;4.25;0
102;supply_node;320.00;9.80;1275.00;5.72;0
102;supply_node;309.00;10.35;1286.00;3.48;0
102;supply_node;282.00;10.00;1260.00;4.96;0
102;supply_node;303.00;9.90;1253.00;1.61;0
102;supply_node;293.00;9.73;1259.00;5.65;0
102;supply_node;301.00;9.82;1276.00;0.85;0
102;supply_node;289.00;10.85;1287.00;3.79;0
102;naval_base;289.00;9.60;1293.00;-3.93;17527
102;naval_base;302.00;10.07;1289.00;-2.90;17527
102;naval_base;279.00;9.50;1265.00;-2.60;17527
102;naval_base;296.00;9.50;1272.00;-1.89;17527
102;naval_base;321.00;9.70;1248.00;0.88;17527
102;naval_base;306.00;9.50;1233.00;0.67;17527
102;naval_base;286.00;10.05;1265.00;-2.86;17527
102;naval_base;305.00;9.70;1247.00;0.46;17527
102;naval_base;320.00;9.85;1288.00;-4.07;17527
102;bunker;308.00;9.93;1282.00;2.69;0
102;bunker;291.00;10.12;1265.00;5.35;0
102;bunker;314.00;9.93;1270.00;3.19;0
102;bunker;297.00;9.90;1239.00;4.40;0
102;bunker;284.00;10.25;1264.00;1.13;0
102;bunker;307.00;10.12;1284.00;3.80;0
102;bunker;319.00;9.78;1268.00;1.64;0
102;bunker;300.00;10.25;1256.00;4.30;0
102;bunker;289.00;10.45;1291.00;5.86;0
102;coastal_bunker;309.00;9.50;1233.00;0.67;0
102;coastal_bunker;277.00;9.53;1278.00;-2.60;0
102;coastal_bunker;290.00;10.07;1293.00;-3.93;0
102;coastal_bunker;326.00;10.00;1270.00;-4.07;0
102;coastal_bunker;315.00;9.50;1232.00;0.88;0
102;coastal_bunker;306.00;9.50;1249.00;0.46;0
102;coastal_bunker;305.00;10.07;1289.00;-2.90;0
102;coastal_bunker;292.00;9.50;1274.00;-1.89;0
102;coastal_bunker;290.00;9.93;1266.00;-2.86;0
102;dockyard;327.00;9.60;1270.00;-4.07;0
102;anti_air_building;306.00;10.12;1282.00;3.36;0
102;anti_air_building;317.00;9.70;1270.00;1.20;0
102;anti_air_building;327.00;10.35;1274.00;3.86;0
102;synthetic_refinery;302.00;10.90;1286.00;1.70;0
102;fuel_silo;302.00;10.43;1238.00;1.81;0
102;rocket_site;290.00;10.80;1291.00;2.31;0
102;nuclear_reactor;300.00;10.80;1241.00;4.98;0
102;floating_harbor;294.95;9.50;1292.95;-0.79;17500
102;floating_harbor;304.37;9.50;1231.53;-2.47;1983
102;floating_harbor;327.38;9.50;1247.52;-2.27;3181
102;floating_harbor;329.60;9.50;1282.20;-0.93;6763
102;floating_harbor;306.30;9.50;1296.79;0.24;9052
102;floating_harbor;275.40;9.50;1271.00;0.54;9635
102;floating_harbor;309.13;9.50;1240.74;-2.68;9683
102;floating_harbor;289.08;9.50;1272.73;0.28;11703
102;floating_harbor;288.36;9.50;1280.21;1.25;14659
105;arms_factory;261.00;10.23;1241.00;3.22;0
105;arms_factory;254.00;10.40;1246.00;1.06;0
105;arms_factory;256.00;10.00;1250.00;2.27;0
105;arms_factory;249.00;10.15;1247.00;5.28;0
105;arms_factory;255.00;9.70;1251.00;1.67;0
105;arms_factory;251.00;10.10;1242.00;4.33;0
105;industrial_complex;257.00;9.80;1252.00;0.71;0
105;industrial_complex;258.00;10.20;1240.00;3.73;0
105;industrial_complex;249.00;10.15;1247.00;0.11;0
105;industrial_complex;251.00;10.10;1242.00;2.78;0
105;industrial_complex;262.00;10.18;1247.00;5.79;0
105;industrial_complex;257.00;9.80;1252.00;2.17;0
105;air_base;249.00;10.15;1247.00;4.84;0
105;supply_node;255.00;10.28;1246.00;5.74;0
105;supply_node;247.00;10.62;1255.00;2.39;0
105;naval_base;259.00;9.82;1253.00;0.79;17527
105;naval_base;243.00;9.50;1255.00;-2.82;17527
105;bunker;250.00;10.25;1247.00;5.95;0
105;bunker;244.00;9.85;1263.00;1.23;0
105;coastal_bunker;251.00;9.50;1240.00;0.79;0
105;coastal_bunker;243.00;9.50;1262.00;-2.82;0
105;dockyard;246.00;10.43;1257.00;-2.82;0
105;anti_air_building;246.00;10.12;1250.00;5.96;0
105;anti_air_building;262.00;10.35;1243.00;3.80;0
105;anti_air_building;247.00;10.35;1253.00;0.18;0
105;synthetic_refinery;260.00;10.57;1244.00;1.74;0
105;fuel_silo;258.00;10.15;1248.00;4.40;0
105;rocket_site;255.00;10.10;1249.00;3.45;0
105;nuclear_reactor;247.00;10.35;1253.00;0.18;0
105;floating_harbor;300.00;9.70;1273.00;-1.30;17508
105;floating_harbor;300.00;9.70;1273.00;-1.00;11701
106;arms_factory;253.00;9.78;1294.00;4.44;0
106;arms_factory;255.00;9.85;1301.00;0.82;0
106;arms_factory;257.00;9.70;1301.00;3.48;0
106;arms_factory;247.00;10.15;1297.00;1.32;0
106;arms_factory;261.00;9.70;1303.00;2.88;0
106;arms_factory;255.00;9.98;1305.00;5.55;0
106;industrial_complex;252.00;10.03;1299.00;1.93;0
106;industrial_complex;252.00;9.75;1295.00;6.05;0
106;industrial_complex;244.00;9.75;1296.00;6.15;0
106;industrial_complex;257.00;9.70;1300.00;4.00;0
106;industrial_complex;254.00;9.73;1297.00;1.83;0
106;industrial_complex;259.00;9.70;1304.00;1.94;0
106;air_base;247.00;10.12;1293.00;6.06;0
106;supply_node;259.00;9.70;1302.00;0.41;0
106;supply_node;250.00;9.80;1296.00;3.34;0
106;naval_base;262.00;9.50;1302.00;-3.93;17527
106;naval_base;252.00;9.88;1303.00;-1.11;17527
106;bunker;249.00;10.35;1298.00;5.71;0
106;bunker;262.00;9.70;1304.00;3.55;0
106;coastal_bunker;245.00;9.65;1295.00;-1.11;0
106;coastal_bunker;260.00;9.73;1306.00;-3.93;0
106;dockyard;246.00;9.50;1291.00;-1.11;0
106;anti_air_building;258.00;9.70;1296.00;2.00;0
106;anti_air_building;259.00;9.70;1303.00;5.01;0
106;anti_air_building;261.00;9.70;1304.00;6.22;0
106;synthetic_refinery;250.00;10.32;1299.00;4.06;0
106;fuel_silo;250.00;9.70;1294.00;5.62;0
106;rocket_site;257.00;9.70;1299.00;4.67;0
106;nuclear_reactor;252.00;9.70;1297.00;2.51;0
106;floating_harbor;241.74;9.50;1291.87;-4.25;17497
106;floating_harbor;264.95;9.50;1307.95;-0.79;17496
78;arms_factory;1063.00;10.60;1355.00;4.86;0
78;arms_factory;1057.00;10.15;1330.00;2.70;0
78;arms_factory;1099.00;17.83;1325.00;4.26;0
78;arms_factory;1066.00;10.73;1357.00;0.65;0
78;arms_factory;1084.00;17.25;1312.00;3.31;0
78;arms_factory;1080.00;12.60;1327.00;0.04;0
78;industrial_complex;1066.00;10.70;1359.00;2.71;0
78;industrial_complex;1071.00;10.90;1332.00;5.37;0
78;industrial_complex;1084.00;13.20;1328.00;3.21;0
78;industrial_complex;1063.00;10.70;1361.00;4.78;0
78;industrial_complex;1068.00;10.62;1334.00;1.16;0
78;industrial_complex;1088.00;13.82;1329.00;3.82;0
78;air_base;1058.00;10.18;1364.00;1.66;0
78;supply_node;1095.00;11.12;1364.00;1.43;0
78;supply_node;1054.00;11.70;1310.00;4.36;0
78;supply_node;1071.00;11.15;1330.00;0.66;0
78;supply_node;1071.00;10.25;1343.00;3.59;0
78;supply_node;1110.00;12.28;1365.00;5.08;0
78;supply_node;1065.00;12.48;1316.00;2.83;0
78;supply_node;1047.00;10.00;1357.00;5.77;0
78;supply_node;1067.00;10.75;1358.00;0.96;0
78;supply_node;1049.00;10.00;1345.00;5.01;0
78;supply_node;1059.00;10.25;1349.00;0.20;0
78;supply_node;1080.00;11.05;1353.00;3.14;0
78;supply_node;1082.00;10.80;1368.00;0.89;0
78;supply_node;1067.00;10.50;1369.00;2.38;0
78;supply_node;1096.00;12.35;1351.00;5.31;0
78;supply_node;1055.00;10.05;1362.00;1.61;0
78;supply_node;1081.00;10.48;1340.00;4.55;0
78;supply_node;1091.00;12.30;1342.00;6.03;0
78;supply_node;1060.00;10.45;1337.00;3.78;0
78;supply_node;1090.00;14.93;1325.00;0.43;0
78;supply_node;1059.00;10.53;1325.00;1.92;0
78;supply_node;1077.00;14.50;1317.00;5.96;0
78;supply_node;1042.00;11.35;1305.00;1.15;0
78;supply_node;1057.00;12.15;1296.00;4.08;0
78;bunker;1037.00;11.20;1304.00;2.34;0
78;bunker;1074.00;10.82;1333.00;5.00;0
78;bunker;1071.00;10.82;1361.00;1.39;0
78;bunker;1093.00;10.85;1368.00;4.40;0
78;bunker;1061.00;10.50;1362.00;0.79;0
78;bunker;1073.00;10.12;1339.00;3.45;0
78;bunker;1057.00;10.10;1337.00;6.11;0
78;bunker;1051.00;11.43;1308.00;2.85;0
78;bunker;1091.00;15.60;1323.00;5.52;0
78;bunker;1057.00;10.48;1354.00;1.90;0
78;bunker;1109.00;11.18;1370.00;4.56;0
78;bunker;1081.00;11.18;1336.00;1.29;0
78;bunker;1063.00;12.18;1315.00;2.50;0
78;bunker;1081.00;16.27;1314.00;0.34;0
78;bunker;1094.00;13.05;1343.00;3.36;0
78;bunker;1055.00;10.32;1326.00;4.57;0
78;bunker;1080.00;10.70;1372.00;2.41;0
78;bunker;1102.00;14.15;1352.00;5.07;0
78;bunker;1046.00;10.00;1361.00;0.35;0
78;bunker;1065.00;10.53;1367.00;3.01;0
78;bunker;1087.00;11.18;1359.00;0.85;0
78;bunker;1047.00;10.00;1349.00;2.06;0
78;bunker;1058.00;12.48;1298.00;5.08;0
78;anti_air_building;1081.00;14.18;1320.00;1.46;0
78;anti_air_building;1066.00;10.48;1369.00;5.58;0
78;anti_air_building;1054.00;10.00;1345.00;1.96;0
78;synthetic_refinery;1077.00;13.18;1322.00;3.52;0
78;fuel_silo;1064.00;10.32;1371.00;1.36;0
78;rocket_site;1071.00;12.05;1324.00;0.41;0
78;nuclear_reactor;1089.00;12.40;1335.00;1.97;0
33;arms_factory;892.00;9.70;1290.00;4.45;0
33;arms_factory;906.00;9.70;1301.00;2.29;0
33;arms_factory;1009.00;10.45;1322.00;4.96;0
33;arms_factory;1007.00;11.15;1286.00;0.23;0
33;arms_factory;992.00;10.10;1310.00;2.90;0
33;arms_factory;960.00;10.70;1291.00;0.74;0
33;industrial_complex;983.00;10.80;1290.00;1.95;0
33;industrial_complex;1011.00;10.00;1318.00;4.96;0
33;industrial_complex;978.00;10.78;1266.00;2.80;0
33;industrial_complex;1016.00;10.88;1299.00;4.01;0
33;industrial_complex;1022.00;10.73;1336.00;1.85;0
33;industrial_complex;871.00;9.70;1283.00;3.41;0
33;air_base;988.00;10.80;1286.00;1.25;0
33;supply_node;1011.00;10.38;1306.00;5.72;0
33;supply_node;887.00;10.93;1269.00;2.37;0
33;supply_node;966.00;10.65;1287.00;3.85;0
33;supply_node;943.00;9.70;1309.00;1.61;0
33;supply_node;1012.00;11.10;1327.00;4.54;0
33;supply_node;1020.00;9.78;1316.00;6.03;0
33;supply_node;1033.00;10.00;1342.00;3.78;0
33;supply_node;914.00;10.25;1288.00;5.26;0
33;supply_node;994.00;10.90;1277.00;1.91;0
33;supply_node;989.00;10.80;1291.00;5.96;0
33;supply_node;1015.00;10.82;1296.00;1.15;0
33;supply_node;995.00;10.40;1322.00;4.08;0
33;supply_node;979.00;10.70;1288.00;0.38;0
33;supply_node;938.00;12.00;1279.00;3.32;0
33;supply_node;1009.00;11.20;1282.00;6.26;0
33;supply_node;985.00;10.32;1268.00;2.56;0
33;supply_node;927.00;11.00;1283.00;5.49;0
33;supply_node;900.00;9.70;1292.00;0.69;0
33;supply_node;891.00;9.70;1285.00;4.73;0
33;supply_node;951.00;11.15;1284.00;1.38;0
33;supply_node;973.00;10.53;1276.00;2.87;0
33;supply_node;1044.00;10.60;1334.00;0.62;0
33;supply_node;921.00;9.70;1305.00;2.10;0
33;supply_node;954.00;10.55;1295.00;5.03;0
33;supply_node;967.00;10.82;1305.00;2.80;0
33;supply_node;932.00;9.70;1304.00;4.27;0
33;supply_node;961.00;12.55;1273.00;0.92;0
33;supply_node;1031.00;10.73;1313.00;2.40;0
33;supply_node;897.00;11.15;1273.00;0.16;0
33;supply_node;1029.00;10.90;1325.00;3.10;0
33;supply_node;1022.00;11.35;1281.00;4.57;0
33;supply_node;1044.00;10.88;1321.00;2.33;0
33;supply_node;955.00;10.00;1311.00;3.81;0
33;supply_node;984.00;10.40;1310.00;0.46;0
33;supply_node;1038.00;9.70;1353.00;3.05;0
33;supply_node;1018.00;10.03;1344.00;5.99;0
33;supply_node;1022.00;10.73;1336.00;2.64;0
33;supply_node;975.00;10.40;1314.00;5.22;0
33;supply_node;1006.00;10.00;1317.00;1.87;0
33;supply_node;910.00;9.70;1310.00;3.36;0
33;supply_node;996.00;10.32;1307.00;1.11;0
33;supply_node;1027.00;11.10;1302.00;4.05;0
33;supply_node;906.00;9.70;1300.00;5.52;0
33;supply_node;975.00;10.80;1298.00;3.29;0
33;supply_node;940.00;10.25;1293.00;4.76;0
33;supply_node;1002.00;10.90;1293.00;1.41;0
33;supply_node;1027.00;11.35;1292.00;5.45;0
33;supply_node;908.00;11.30;1279.00;0.65;0
33;supply_node;874.00;9.93;1278.00;3.59;0
33;supply_node;905.00;12.23;1266.00;6.17;0
33;supply_node;973.00;11.38;1264.00;2.82;0
33;supply_node;964.00;13.70;1255.00;5.76;0
33;bunker;914.00;10.25;1288.00;0.00;0
33;bunker;1012.00;11.00;1331.00;2.66;0
33;bunker;1028.00;10.25;1312.00;4.22;0
33;bunker;916.00;9.70;1313.00;0.61;0
33;bunker;1018.00;10.00;1347.00;4.73;0
