532;114;209;240;land;false;forest;1
533;252;141;145;land;false;mountain;1
534;188;180;237;land;false;hills;1
535;153;176;209;land;false;plains;1
536;213;238;67;land;false;forest;1
537;183;119;240;land;false;forest;1
538;66;219;216;land;false;mountain;1
539;235;241;97;land;false;desert;1
540;224;227;146;land;false;desert;1
541;96;246;236;land;false;hills;1
542;194;242;104;land;false;forest;1
543;193;240;188;land;false;plains;1
544;233;89;246;land;false;hills;1
545;228;241;187;land;false;plains;1
546;175;191;166;land;true;plains;1
547;161;193;241;land;false;forest;1
548;232;137;145;land;false;forest;1
549;166;207;155;land;false;forest;1
550;200;95;239;land;false;forest;1
551;108;252;173;land;false;mountain;1
552;170;178;190;land;false;mountain;1
553;138;217;232;land;false;plains;1
554;234;245;102;land;false;forest;1
555;65;195;242;land;false;hills;1
556;202;121;224;land;false;mountain;1
557;243;147;175;land;false;plains;1
558;155;170;200;land;false;hills;1
559;152;227;201;land;false;mountain;1
560;141;182;187;land;false;plains;1
561;253;87;215;land;false;mountain;1
562;214;116;206;land;false;forest;1
563;108;178;236;land;false;plains;1
564;243;168;238;land;false;hills;1
565;244;187;169;land;false;plains;1
566;167;244;250;land;false;plains;1
567;234;169;249;land;false;desert;1
568;155;231;246;land;false;hills;1
569;103;252;233;land;false;forest;1
570;247;199;237;land;false;plains;1
571;253;144;193;land;false;desert;1
572;236;171;186;land;false;hills;1
573;246;212;51;land;false;hills;1
574;67;244;215;land;false;forest;1
575;217;160;220;land;false;plains;1
576;229;195;199;land;false;plains;1
577;168;104;231;land;false;desert;1
578;215;205;254;land;false;desert;1
579;156;167;237;land;false;hills;1
580;181;219;175;land;false;hills;1
581;233;235;108;land;false;hills;1
582;172;237;223;land;false;desert;1
583;208;117;184;land;false;forest;1
584;202;231;103;land;false;plains;1
585;179;237;96;land;false;mountain;1
586;200;129;181;land;false;mountain;1
587;254;77;228;land;false;forest;1
588;249;124;195;land;false;mountain;1
589;241;194;215;land;false;hills;1
590;233;244;243;land;false;plains;1
591;233;165;240;land;false;mountain;1
592;163;177;183;land;false;mountain;1
593;125;172;250;land;false;desert;1
594;200;200;148;land;false;forest;1
595;146;193;227;land;true;plains;1
596;104;249;197;land;false;plains;1
597;192;205;173;land;false;mountain;1
598;223;218;67;land;false;mountain;1
599;202;232;104;land;false;plains;1
600;221;234;109;land;false;hills;1
601;200;224;212;land;false;desert;1
602;138;240;254;land;false;forest;1
603;207;133;247;land;false;hills;1
604;212;216;212;land;false;hills;1
605;200;202;244;land;false;forest;1
606;138;207;165;land;true;plains;1
607;176;223;200;land;false;plains;1
608;200;239;65;land;false;mountain;1
609;239;59;251;land;false;mountain;1
610;209;113;242;land;false;forest;1
611;158;173;254;land;false;forest;1
612;134;131;237;land;false;marsh;1
613;241;175;174;land;false;forest;1
614;132;251;149;land;false;hills;1
615;112;218;188;land;false;plains;1
616;225;154;139;land;false;forest;1
617;202;242;172;land;false;plains;1
618;114;236;217;land;false;plains;1
619;234;224;212;land;false;hills;1
620;186;222;168;land;false;desert;1
621;250;180;240;land;false;forest;1
622;228;71;251;land;false;forest;1
623;180;152;200;land;false;desert;1
624;188;114;242;land;false;plains;1
625;138;226;213;land;false;desert;1
626;216;114;245;land;false;plains;1
627;175;124;209;land;false;forest;1
628;232;253;248;land;false;forest;1
629;208;218;233;land;false;forest;1
630;208;87;219;land;false;plains;1
631;179;215;215;land;false;forest;1
632;175;207;169;land;false;plains;1
633;102;243;194;land;false;mountain;1
634;203;110;192;land;false;hills;1
635;205;224;116;land;false;forest;1
636;244;21;253;land;false;desert;1
637;244;184;228;land;false;plains;1
638;222;254;97;land;false;hills;1
639;75;247;228;land;false;desert;1
640;226;193;243;land;false;mountain;1
641;194;165;239;land;false;forest;1
642;164;228;128;land;false;hills;1
643;88;200;215;land;false;forest;1
644;194;179;222;land;false;plains;1
645;245;133;228;land;false;desert;1
646;170;192;226;land;false;mountain;1
647;249;238;145;land;false;plains;1
648;165;245;231;land;false;forest;1
649;222;184;219;land;false;plains;1
650;203;215;111;land;false;desert;1
651;193;216;103;land;false;mountain;1
652;174;122;238;land;false;forest;1
653;194;165;194;land;false;plains;1
654;152;170;202;land;false;desert;1
655;223;223;128;land;false;plains;1
656;244;199;67;land;false;hills;1
657;130;226;153;land;false;hills;1
658;233;104;208;land;false;plains;1
659;243;195;242;land;false;hills;1
660;248;213;120;land;false;hills;1
661;222;243;159;land;false;hills;1
662;106;206;189;land;false;mountain;1
663;248;125;173;land;false;mountain;1
664;244;129;189;land;false;mountain;1
665;203;216;195;land;false;plains;1
666;143;210;177;land;false;forest;1
667;240;51;232;land;false;forest;1
668;97;219;221;land;false;hills;1
669;161;234;227;land;false;desert;1
670;143;252;228;land;false;desert;1
671;243;229;46;land;false;hills;1
672;233;205;70;land;false;desert;1
673;234;189;84;land;false;plains;1
674;212;231;94;land;false;mountain;1
675;99;198;249;land;false;hills;1
676;111;203;205;land;false;hills;1
677;125;252;222;land;false;hills;1
678;192;227;111;land;false;desert;1
679;240;43;237;land;false;desert;1
680;189;210;227;land;false;mountain;1
681;211;238;190;land;false;plains;1
682;64;216;243;land;false;desert;1
683;212;156;204;land;false;forest;1
684;204;106;238;land;false;desert;1
685;230;224;127;land;false;forest;1
686;210;130;178;land;false;forest;1
687;140;254;226;land;false;urban;1
688;188;188;184;land;false;plains;1
689;216;179;209;land;false;mountain;1
690;178;242;240;land;false;hills;1
691;149;242;207;land;false;hills;1
692;167;252;90;land;false;mountain;1
693;26;254;226;land;false;marsh;1
694;82;195;234;land;false;mountain;1
695;221;147;158;land;false;hills;1
696;166;138;219;land;false;hills;1
697;235;176;194;land;false;plains;1
698;182;169;152;land;false;hills;1
699;202;160;185;land;false;forest;1
700;191;171;192;land;false;hills;1
701;202;160;155;land;false;forest;1
702;108;253;179;land;false;plains;1
703;245;251;169;land;false;desert;1
704;210;254;126;land;false;forest;1
705;32;233;242;land;false;forest;1
706;162;224;132;land;false;hills;1
707;131;170;209;land;false;hills;1
708;59;227;235;land;false;mountain;1
709;225;230;113;land;false;hills;1
710;170;247;192;land;false;plains;1
711;124;179;199;land;false;hills;1
712;246;243;30;land;false;plains;1
713;197;212;139;land;false;plains;1
714;213;180;121;land;false;plains;1
715;185;250;138;land;false;desert;1
716;90;196;219;land;false;hills;1
717;206;254;96;land;false;plains;1
718;232;225;157;land;false;hills;1
719;177;227;230;land;false;hills;1
720;177;176;152;land;false;mountain;1
721;160;236;218;land;false;plains;1
722;215;173;160;land;false;plains;1
723;238;226;106;land;false;desert;1
724;188;168;219;land;false;hills;1
725;46;243;243;land;false;hills;1
726;219;216;155;land;false;forest;1
727;234;68;242;land;false;forest;1
728;170;234;174;land;false;hills;1
729;157;178;179;land;false;plains;1
730;229;218;160;land;false;forest;1
731;235;192;121;land;false;hills;1
732;251;200;118;land;false;desert;1
733;125;205;224;land;false;hills;1
734;86;231;196;land;false;forest;1
735;61;245;196;land;false;mountain;1
736;134;154;246;land;false;plains;1
737;186;213;116;land;false;forest;1
738;244;144;197;land;false;plains;1
739;208;233;111;land;false;mountain;1
740;131;244;192;land;false;desert;1
741;227;146;181;land;false;hills;1
742;157;188;211;land;false;hills;1
743;249;205;89;land;false;hills;1
744;220;141;211;land;false;mountain;1
745;137;196;228;land;false;plains;1
746;204;126;179;land;false;hills;1
747;233;246;120;land;false;desert;1
748;186;137;220;land;false;plains;1
749;102;233;171;land;false;forest;1
750;191;131;239;land;false;hills;1
751;241;97;251;land;false;forest;1
752;229;186;243;land;false;desert;1
753;227;240;134;land;false;forest;1
754;227;244;232;land;false;hills;1
755;190;167;230;land;false;plains;1
756;173;246;94;land;false;plains;1
757;122;197;246;land;false;mountain;1
758;145;176;210;land;false;plains;1
759;112;226;206;land;false;plains;1
760;200;134;241;land;false;desert;1
761;240;205;141;land;false;hills;1
762;145;249;145;land;false;plains;1
763;238;193;159;land;false;plains;1
764;229;213;207;land;false;plains;1
765;155;203;187;land;false;mountain;1
766;102;231;241;land;false;mountain;1
767;181;157;186;land;false;desert;1
768;83;235;192;land;false;hills;1
769;101;244;186;land;true;plains;1
770;238;239;85;land;false;hills;1
771;237;215;122;land;false;forest;1
772;189;227;185;land;false;plains;1
773;233;217;94;land;false;hills;1
774;244;198;202;land;false;mountain;1
775;228;217;156;land;false;plains;1
776;202;221;88;land;false;plains;1
777;158;220;225;land;false;plains;1
778;190;230;109;land;false;plains;1
779;195;139;204;land;false;mountain;1
780;133;193;250;land;false;hills;1
781;248;206;183;land;false;plains;1
782;241;130;137;land;false;hills;1
783;247;89;186;land;false;forest;1
784;192;150;220;land;false;plains;1
785;189;239;124;land;false;desert;1
786;181;244;151;land;false;desert;1
787;135;194;253;land;false;hills;1
788;217;132;235;land;false;hills;1
789;47;253;205;land;false;mountain;1
790;226;191;167;land;false;desert;1
791;67;232;246;land;false;desert;1
792;241;240;68;land;false;mountain;1
793;250;193;196;land;false;forest;1
794;149;236;127;land;false;plains;1
795;189;237;253;land;false;forest;1
796;171;251;144;land;false;plains;1
797;167;163;202;land;false;plains;1
798;190;225;240;land;false;forest;1
799;91;230;250;land;false;urban;1
800;248;213;207;land;false;hills;1
801;250;110;162;land;false;desert;1
802;208;115;202;land;false;plains;1
803;215;241;48;land;false;hills;1
804;243;136;132;land;false;plains;1
805;253;121;246;land;false;plains;1
806;154;177;176;land;false;plains;1
807;203;209;193;land;false;desert;1
808;160;221;254;land;false;hills;1
809;223;249;150;land;false;mountain;1
810;198;166;240;land;false;plains;1
811;92;246;169;land;false;hills;1
812;201;182;160;land;false;plains;1
813;230;203;129;land;false;mountain;1
814;246;56;234;land;false;hills;1
815;236;243;240;land;true;plains;1
816;190;194;162;land;false;desert;1
